account_id,customer_id,account_type,account_status,open_date,close_date,current_balance,available_balance,credit_limit,interest_rate,branch_id,officer_id,last_activity_date,first_name,last_name,ssn_hash,date_of_birth,customer_segment,risk_rating,region_code,primary_email,phone_number,acct_age_months,days_inactive,utilization_pct,dormancy_flag,high_balance_flag,snapshot_date,load_timestamp
A00000284,C0000147,PERS,A,2020-04-27,,43582.97,43559.33,0,0.1236,B028,O0107,2023-11-22,Andrew,Jackson,41741033103c74ab25fb6e3af46854be,1976-03-03,SMB,5,SW,andrew.jackson147@example.com,555-929-2077,45,70,,N,N,2024-01-31,2026-09-18 19:12:03
A00000285,C0000147,CD,R,2021-12-28,,60153.85,60008.01,0,0.05,B007,O0069,2024-01-26,Andrew,Jackson,41741033103c74ab25fb6e3af46854be,1976-03-03,SMB,5,SW,andrew.jackson147@example.com,555-929-2077,25,5,,N,N,2024-01-31,2026-09-18 19:12:03
A00000286,C0000147,SAV,A,2016-03-07,,5784.15,5748.37,0,0.0345,B037,O0102,2023-10-09,Andrew,Jackson,41741033103c74ab25fb6e3af46854be,1976-03-03,SMB,5,SW,andrew.jackson147@example.com,555-929-2077,94,114,,N,N,2024-01-31,2026-09-18 19:12:03
A00000288,C0000148,AUTO,D,2016-08-04,,46236.39,46028.05,0,0.0763,B033,O0109,2024-01-24,Anthony,Harris,414ef750e6443d18d641b1f466565274,1948-08-21,RET,5,SE,anthony.harris148@example.com,555-805-8791,89,7,,N,N,2024-01-31,2026-09-18 19:12:03
A00000289,C0000148,SAV,A,2022-11-09,,3141.19,3037.11,0,0.0301,B045,O0109,2024-01-25,Anthony,Harris,414ef750e6443d18d641b1f466565274,1948-08-21,RET,5,SE,anthony.harris148@example.com,555-805-8791,14,6,,N,N,2024-01-31,2026-09-18 19:12:03
A00000290,C0000148,CC,A,2014-12-13,,1342.61,1657.39,3000,0.2256,B023,O0090,2024-01-24,Anthony,Harris,414ef750e6443d18d641b1f466565274,1948-08-21,RET,5,SE,anthony.harris148@example.com,555-805-8791,109,7,44.753666667,N,N,2024-01-31,2026-09-18 19:12:03
A00000291,C0000149,CHK,A,2015-08-07,,819909.15,819899.96,0,0.0011,B009,O0025,2022-04-04,Michael,Baker,3207ae2603e8946ee327b269e5d214c4,1994-01-28,RET,,NE,michael.baker149@example.com,555-382-0938,101,667,,Y,Y,2024-01-31,2026-09-18 19:12:03
A00000292,C0000150,SAV,A,2007-05-14,,9411.55,9225.05,0,0.0342,B005,O0058,2024-01-17,Melissa,Flores,1abd3db1fe4931ae14b4f1a205ccae55,1975-04-22,RET,3,SW,melissa.flores150@example.com,555-453-1565,200,14,,N,N,2024-01-31,2026-09-18 19:12:03
A00000293,C0000150,PERS,A,2009-11-24,,41297.28,41143.39,0,0.1234,B024,O0069,2024-01-30,Melissa,Flores,1abd3db1fe4931ae14b4f1a205ccae55,1975-04-22,RET,3,SW,melissa.flores150@example.com,555-453-1565,170,1,,N,N,2024-01-31,2026-09-18 19:12:03
A00000294,C0000151,CC,A,2022-12-14,,2833.64,2166.36,5000,0.242,B012,O0088,2023-07-27,Jennifer,Torres,b359b5fd4f4b5ccb2282acaa34858aa4,1951-01-26,RET,2,SE,jennifer.torres151@example.com,555-910-6044,13,188,56.6728,N,N,2024-01-31,2026-09-18 19:12:03
A00000295,C0000152,CHK,A,2019-06-12,,2487.16,2476.03,0,0.001,B012,O0116,2024-01-30,Michelle,Adams,abf3b91f0821a3a1df9bb395d43b014a,1988-03-30,PB,6,MW,michelle.adams152@example.com,555-977-0244,55,1,,N,N,2024-01-31,2026-09-18 19:12:03
A00000296,C0000153,SAV,A,2018-05-16,,735.04,574.24,0,0.0291,B048,O0036,2024-01-30,Karen,Rodriguez,ae10f6df124c5dfd68bbf046fd735eb8,1976-05-27,SMB,3,NW,karen.rodriguez153@example.com,555-689-8320,68,1,,N,N,2024-01-31,2026-09-18 19:12:03
A00000297,C0000154,LOC,A,2008-08-13,,2249.32,7750.68,10000,0.1081,B001,O0076,2023-10-13,Deborah,Lee,29dc74d5afb509460feb67c285dd56a7,1959-02-17,RET,2,SW,deborah.lee154@example.com,555-254-5672,185,110,22.4932,N,N,2024-01-31,2026-09-18 19:12:03
A00000299,C0000155,SAV,A,2017-12-04,,9646.68,9451.51,0,0.0341,B010,O0060,2024-01-23,Karen,Ramirez,b14d9b6671650d9fcac675f43dda55c0,1972-08-30,COMM,3,MW,karen.ramirez155@example.com,555-971-2811,73,8,,N,N,2024-01-31,2026-09-18 19:12:03
A00000300,C0000155,CC,A,2014-10-21,,9832.93,167.07,10000,0.2043,B048,O0008,2024-01-18,Karen,Ramirez,b14d9b6671650d9fcac675f43dda55c0,1972-08-30,COMM,3,MW,karen.ramirez155@example.com,555-971-2811,111,13,98.3293,N,N,2024-01-31,2026-09-18 19:12:03
A00000301,C0000156,CC,A,2012-08-02,,1133.34,1866.66,3000,0.2197,B018,O0029,2024-01-25,Anthony,Harris,f766e0ab54921304f979437901cbc2a4,1987-09-18,PREM,2,W,anthony.harris156@example.com,555-487-2209,137,6,37.778,N,N,2024-01-31,2026-09-18 19:12:03
A00000302,C0000156,SAV,A,2009-03-09,,8457.21,8260.25,0,0.0359,B036,O0058,2024-01-21,Anthony,Harris,f766e0ab54921304f979437901cbc2a4,1987-09-18,PREM,2,W,anthony.harris156@example.com,555-487-2209,178,10,,N,N,2024-01-31,2026-09-18 19:12:03
A00000303,C0000156,CHK,A,2015-12-25,,4549.52,4462.44,0,0.0011,B006,O0033,2024-01-21,Anthony,Harris,f766e0ab54921304f979437901cbc2a4,1987-09-18,PREM,2,W,anthony.harris156@example.com,555-487-2209,97,10,,N,N,2024-01-31,2026-09-18 19:12:03
A00000304,C0000157,CC,A,2014-11-27,,4874.86,125.14,5000,0.2489,B044,O0003,2023-12-04,Paul,Lee,78d9c5b38cf5d0686b548342880110b2,1984-11-04,RET,7,MW,paul.lee157@example.com,555-493-8894,110,58,97.4972,N,N,2024-01-31,2026-09-18 19:12:03
A00000305,C0000157,PERS,A,2022-09-15,,9162.26,9066.61,0,0.1281,B026,O0057,2024-01-24,Paul,Lee,78d9c5b38cf5d0686b548342880110b2,1984-11-04,RET,7,MW,paul.lee157@example.com,555-493-8894,16,7,,N,N,2024-01-31,2026-09-18 19:12:03
A00000306,C0000158,MTG,A,2009-04-12,,817778.09,817574.47,0,0.0601,B037,O0082,2024-01-09,Deborah,Rivera,557ab850811057cabd6deb3ef703b5bb,1983-08-16,RET,4,SW,deborah.rivera158@example.com,555-498-2594,177,22,,N,Y,2024-01-31,2026-09-18 19:12:03
A00000308,C0000158,CHK,A,2013-03-23,,23541.87,23507.15,0,0.0009,B045,O0007,2024-01-27,Deborah,Rivera,557ab850811057cabd6deb3ef703b5bb,1983-08-16,RET,4,SW,deborah.rivera158@example.com,555-498-2594,130,4,,N,N,2024-01-31,2026-09-18 19:12:03
A00000309,C0000159,LOC,A,2020-06-16,,10200.56,39799.44,50000,0.1062,B028,O0010,2024-01-22,Ashley,Moore,fe590ea5fdbec4572a23928f6a50b85f,1981-10-29,RET,3,NW,ashley.moore159@example.com,555-691-2372,43,9,20.40112,N,N,2024-01-31,2026-09-18 19:12:03
A00000310,C0000159,MTG,A,2007-02-25,,651563.23,651344.96,0,0.0672,B008,O0034,2024-01-21,Ashley,Moore,fe590ea5fdbec4572a23928f6a50b85f,1981-10-29,RET,3,NW,ashley.moore159@example.com,555-691-2372,203,10,,N,Y,2024-01-31,2026-09-18 19:12:03
A00000311,C0000159,SAV,A,2007-11-11,,2412.48,2407.28,0,0.0349,B016,O0081,2024-01-27,Ashley,Moore,fe590ea5fdbec4572a23928f6a50b85f,1981-10-29,RET,3,NW,ashley.moore159@example.com,555-691-2372,194,4,,N,N,2024-01-31,2026-09-18 19:12:03
A00000312,C0000160,HELC,A,2009-02-19,,37050.3,212949.7,250000,0.0934,B024,O0089,2023-04-05,Brian,Smith,82a0cfac395dd214c99a392bb51cf84b,1990-05-11,RET,2,SW,brian.smith160@example.com,555-320-3326,179,301,14.82012,N,N,2024-01-31,2026-09-18 19:12:03
A00000313,C0000161,SAV,A,2009-02-08,,6775.84,6662.92,0,0.0358,B016,O0108,2023-10-14,Edward,Jackson,ea794ebe633a4f19e160ffcacd7be48a,1947-11-03,PB,2,W,edward.jackson161@example.com,555-753-0919,179,109,,N,N,2024-01-31,2026-09-18 19:12:03
A00000314,C0000161,AUTO,A,2019-01-23,,40782.09,40538.68,0,0.0708,B036,O0025,2023-12-20,Edward,Jackson,ea794ebe633a4f19e160ffcacd7be48a,1947-11-03,PB,2,W,edward.jackson161@example.com,555-753-0919,60,42,,N,N,2024-01-31,2026-09-18 19:12:03
A00000315,C0000161,MTG,A,2007-02-19,,174576.14,174327.06,0,0.0665,B046,O0051,2024-01-25,Edward,Jackson,ea794ebe633a4f19e160ffcacd7be48a,1947-11-03,PB,2,W,edward.jackson161@example.com,555-753-0919,203,6,,N,N,2024-01-31,2026-09-18 19:12:03
A00000316,C0000162,SAV,A,2013-09-04,,22596.75,22567.14,0,0.0297,B020,O0058,2024-01-23,Paul,Hall,90721884635b94344cf8e41c9b96045d,1994-10-12,RET,5,MW,paul.hall162@example.com,555-242-1694,124,8,,N,N,2024-01-31,2026-09-18 19:12:03
A00000318,C0000164,CHK,A,2018-05-09,,22342.61,22210.17,0,0.0011,B009,O0061,2023-07-06,William,Hill,349db2b4b656a04a979ce9c50b86ba77,1991-03-12,PREM,5,SE,william.hill164@example.com,555-345-6095,68,209,,N,N,2024-01-31,2026-09-18 19:12:03
A00000319,C0000164,IRA,A,2019-12-10,,107173.03,107158.88,0,0.0437,B041,O0079,2024-01-23,William,Hill,349db2b4b656a04a979ce9c50b86ba77,1991-03-12,PREM,5,SE,william.hill164@example.com,555-345-6095,49,8,,N,N,2024-01-31,2026-09-18 19:12:03
A00000320,C0000165,CHK,A,2014-08-12,,7069.05,6946.05,0,0.0011,B019,O0066,2024-01-28,Sandra,Wilson,aa76e934a05f2bafe8f649d4f87b3252,1949-07-19,SMB,4,W,sandra.wilson165@example.com,555-829-6344,113,3,,N,N,2024-01-31,2026-09-18 19:12:03
A00000321,C0000166,CHK,A,2023-01-01,,36352.92,36235.24,0,0.0011,B041,O0001,2024-01-23,Daniel,Anderson,0bbe71c5a75d87c2e4de7497f9905712,1964-06-07,RET,3,MW,daniel.anderson166@example.com,555-277-0408,12,8,,N,N,2024-01-31,2026-09-18 19:12:03
A00000322,C0000167,LOC,R,2007-06-06,,14366.16,35633.84,50000,0.1091,B014,O0116,2024-01-19,Michelle,Smith,3cf95a2e777fc710ec9f9e57d2481311,1979-02-17,RET,2,SE,michelle.smith167@example.com,555-711-0037,199,12,28.73232,N,N,2024-01-31,2026-09-18 19:12:03
A00000323,C0000167,AUTO,R,2022-12-31,,12381.19,12143.57,0,0.0882,B008,O0008,2024-01-23,Michelle,Smith,3cf95a2e777fc710ec9f9e57d2481311,1979-02-17,RET,2,SE,michelle.smith167@example.com,555-711-0037,13,8,,N,N,2024-01-31,2026-09-18 19:12:03
A00000324,C0000168,CC,A,2011-02-28,,1324.92,1675.08,3000,0.2352,B008,O0078,2024-01-30,James,Green,9adc864171c6d0b469c05fdeb93ba07e,1977-12-18,RET,4,SE,james.green168@example.com,555-346-7890,155,1,44.164,N,N,2024-01-31,2026-09-18 19:12:03
A00000325,C0000168,MTG,A,2023-11-16,,695771.64,695533.51,0,0.0669,B015,O0001,2023-12-30,James,Green,9adc864171c6d0b469c05fdeb93ba07e,1977-12-18,RET,4,SE,james.green168@example.com,555-346-7890,2,32,,N,Y,2024-01-31,2026-09-18 19:12:03
A00000326,C0000169,HELC,A,2007-07-18,,253046.66,0,250000,0.0809,B007,O0113,2023-02-16,Anthony,Martinez,51a97c9abaf55de5fa1998bf2d232dfd,1998-01-21,PB,5,MW,anthony.martinez169@example.com,555-820-0836,198,349,101.218664,N,Y,2024-01-31,2026-09-18 19:12:03
A00000327,C0000169,CHK,A,2019-01-22,,1508.55,1338.92,0,0.0009,B009,O0088,2023-10-19,Anthony,Martinez,51a97c9abaf55de5fa1998bf2d232dfd,1998-01-21,PB,5,MW,anthony.martinez169@example.com,555-820-0836,60,104,,N,N,2024-01-31,2026-09-18 19:12:03
A00000328,C0000170,CD,A,2009-10-16,,18853.25,18726.11,0,0.0535,B012,O0009,2023-12-18,Edward,Mitchell,4f2b97f756ed5bb229b3ad2e6ce6dafb,1957-02-12,RET,2,W,edward.mitchell170@example.com,555-243-7875,171,44,,N,N,2024-01-31,2026-09-18 19:12:03
A00000329,C0000170,CC,A,2010-04-01,,3078.9,0,3000,0.2225,B040,O0080,2023-11-26,Edward,Mitchell,4f2b97f756ed5bb229b3ad2e6ce6dafb,1957-02-12,RET,2,W,edward.mitchell170@example.com,555-243-7875,165,66,102.63,N,N,2024-01-31,2026-09-18 19:12:03
A00000330,C0000170,CC,A,2012-10-12,,1051.31,448.69,1500,0.2194,B010,O0055,2023-10-05,Edward,Mitchell,4f2b97f756ed5bb229b3ad2e6ce6dafb,1957-02-12,RET,2,W,edward.mitchell170@example.com,555-243-7875,135,118,70.087333333,N,N,2024-01-31,2026-09-18 19:12:03
A00000331,C0000171,MMA,A,2021-10-12,,55281.79,55068.16,0,0.0418,B046,O0120,2024-01-17,Joseph,Hill,3c8599b3caed579dc610c3677c1f525b,1961-03-22,PREM,2,NE,joseph.hill171@example.com,555-332-1310,27,14,,N,N,2024-01-31,2026-09-18 19:12:03
A00000332,C0000171,PERS,A,2015-03-05,,37613.97,37540.59,0,0.1297,B026,O0062,2024-01-07,Joseph,Hill,3c8599b3caed579dc610c3677c1f525b,1961-03-22,PREM,2,NE,joseph.hill171@example.com,555-332-1310,106,24,,N,N,2024-01-31,2026-09-18 19:12:03
A00000333,C0000172,CC,A,2010-07-23,,5913.13,1586.87,7500,0.2214,B023,O0095,2024-01-17,Dorothy,Brown,ac23872095fa8a51e0eccf1db73cc41e,1985-05-01,SMB,2,MW,dorothy.brown172@example.com,555-438-0705,162,14,78.841733333,N,N,2024-01-31,2026-09-18 19:12:03
A00000334,C0000173,MMA,D,2012-12-22,,20169.41,20112.07,0,0.0434,B026,O0033,2024-01-19,Jennifer,Clark,0b6bc77201485dd250dd9e943c09810c,2002-02-12,PREM,1,SW,jennifer.clark173@example.com,555-596-9205,133,12,,N,N,2024-01-31,2026-09-18 19:12:03
A00000335,C0000173,MTG,D,2007-10-22,,709489.91,709423.84,0,0.0678,B013,O0044,2024-01-17,Jennifer,Clark,0b6bc77201485dd250dd9e943c09810c,2002-02-12,PREM,1,SW,jennifer.clark173@example.com,555-596-9205,195,14,,N,Y,2024-01-31,2026-09-18 19:12:03
A00000336,C0000174,SAV,A,2014-05-20,,38631.63,38391.37,0,0.0298,B009,O0099,2024-01-23,Betty,Lee,0649206d3797134e7f7261ca100782a4,1976-03-31,RET,3,SW,betty.lee174@example.com,555-581-1178,116,8,,N,N,2024-01-31,2026-09-18 19:12:03
A00000337,C0000174,MTG,A,2011-06-30,,286921.78,286812.96,0,0.0637,B016,O0007,2024-01-17,Betty,Lee,0649206d3797134e7f7261ca100782a4,1976-03-31,RET,3,SW,betty.lee174@example.com,555-581-1178,151,14,,N,Y,2024-01-31,2026-09-18 19:12:03
A00000338,C0000174,IRA,A,2021-10-25,,176537.84,176536.72,0,0.0492,B011,O0104,2024-01-20,Betty,Lee,0649206d3797134e7f7261ca100782a4,1976-03-31,RET,3,SW,betty.lee174@example.com,555-581-1178,27,11,,N,N,2024-01-31,2026-09-18 19:12:03
A00000339,C0000174,CC,A,2022-03-24,,5700.36,9299.64,15000,0.2407,B003,O0074,2024-01-23,Betty,Lee,0649206d3797134e7f7261ca100782a4,1976-03-31,RET,3,SW,betty.lee174@example.com,555-581-1178,22,8,38.0024,N,N,2024-01-31,2026-09-18 19:12:03
A00000341,C0000176,MTG,A,2018-05-17,,429685.68,429538.57,0,0.0627,B047,O0117,2024-01-21,Robert,Jackson,03b888d970f21d76effd9932e8ff689b,2000-04-06,RET,6,SW,robert.jackson176@example.com,555-323-5448,68,10,,N,Y,2024-01-31,2026-09-18 19:12:03
A00000342,C0000176,CHK,A,2008-04-26,,2733.39,2665.23,0,0.001,B013,O0042,2024-01-31,Robert,Jackson,03b888d970f21d76effd9932e8ff689b,2000-04-06,RET,6,SW,robert.jackson176@example.com,555-323-5448,189,0,,N,N,2024-01-31,2026-09-18 19:12:03
A00000343,C0000177,CHK,A,2012-05-09,,158863.6,158730.82,0,0.0011,B002,O0060,2024-01-25,Karen,Jones,dd03bc34692e1737b4f930f79c0c42eb,1987-09-10,RET,,W,karen.jones177@example.com,555-652-0417,140,6,,N,N,2024-01-31,2026-09-18 19:12:03
A00000344,C0000178,MTG,A,2021-11-05,,557733.42,557722.11,0,0.063,B040,O0043,2023-11-14,Sandra,Thompson,3d98ee0ed1d8f230ee589dc342af8298,1965-08-24,RET,1,SE,sandra.thompson178@example.com,555-505-5056,26,78,,N,Y,2024-01-31,2026-09-18 19:12:03
A00000345,C0000178,CHK,R,2011-12-29,,3223.77,3011.05,0,0.0009,B025,O0059,2024-01-30,Sandra,Thompson,3d98ee0ed1d8f230ee589dc342af8298,1965-08-24,RET,1,SE,sandra.thompson178@example.com,555-505-5056,145,1,,N,N,2024-01-31,2026-09-18 19:12:03
A00000346,C0000179,MTG,F,2016-12-08,,407249.67,407131.75,0,0.0654,B021,O0041,2023-10-23,Andrew,Carter,16bab9ea4298ee2372766e8055ae6c56,1965-03-03,PREM,5,NE,andrew.carter179@example.com,555-518-1792,85,100,,N,Y,2024-01-31,2026-09-18 19:12:03
A00000347,C0000180,CHK,A,2012-01-23,,31691.08,31462.47,0,0.0011,B005,O0085,2023-11-10,Matthew,Martin,9753a4f43652a7047b80a1be28256801,1958-02-19,CORP,,NW,matthew.martin180@example.com,555-300-2133,144,82,,N,N,2024-01-31,2026-09-18 19:12:03
A00000348,C0000180,CC,A,2017-11-28,,686.97,813.03,1500,0.2305,B004,O0115,2024-01-20,Matthew,Martin,9753a4f43652a7047b80a1be28256801,1958-02-19,CORP,,NW,matthew.martin180@example.com,555-300-2133,74,11,45.798,N,N,2024-01-31,2026-09-18 19:12:03
A00000349,C0000181,HELC,F,2018-12-30,,38103.41,211896.59,250000,0.0847,B002,O0095,2024-01-26,Daniel,Green,a44c317eb525dad00315b161667d0fd7,2001-04-30,PREM,5,NW,daniel.green181@example.com,555-705-7708,61,5,15.241364,N,N,2024-01-31,2026-09-18 19:12:03
A00000350,C0000182,AUTO,A,2022-05-22,,46092.89,46006.74,0,0.0862,B020,O0003,2024-01-19,Anthony,Miller,1c136b43bb8e8078bd44368b5bbef37f,1963-06-20,SMB,2,NW,anthony.miller182@example.com,555-700-1577,20,12,,N,N,2024-01-31,2026-09-18 19:12:03
A00000351,C0000182,MTG,A,2021-03-13,,589461.08,589349.14,0,0.0621,B015,O0067,2024-01-17,Anthony,Miller,1c136b43bb8e8078bd44368b5bbef37f,1963-06-20,SMB,2,NW,anthony.miller182@example.com,555-700-1577,34,14,,N,Y,2024-01-31,2026-09-18 19:12:03
A00000353,C0000184,CD,A,2013-10-16,,-1242.33,0,0,0.0463,B032,O0030,2024-01-22,Edward,King,912411d66633838e553165f77bf25f62,1964-09-17,CORP,5,W,edward.king184@example.com,555-402-3351,123,9,,N,N,2024-01-31,2026-09-18 19:12:03
A00000354,C0000185,MMA,A,2021-11-09,,22291.13,22235.83,0,0.0394,B040,O0096,2023-12-26,Mary,Baker,f8005dcc2ebe3b3af5bdf3eb2fd5a6fb,1978-12-06,PB,7,MW,mary.baker185@example.com,555-867-2598,26,36,,N,N,2024-01-31,2026-09-18 19:12:03
A00000355,C0000185,CC,A,2012-11-17,,722.95,2277.05,3000,0.2328,B010,O0054,2024-01-26,Mary,Baker,f8005dcc2ebe3b3af5bdf3eb2fd5a6fb,1978-12-06,PB,7,MW,mary.baker185@example.com,555-867-2598,134,5,24.098333333,N,N,2024-01-31,2026-09-18 19:12:03
A00000356,C0000186,CHK,A,2013-10-22,,2050.73,2042.43,0,0.0009,B027,O0049,2024-01-18,Mary,Torres,8fdc8c19d6328e92005ddfa404afb12a,1970-02-19,PREM,2,NE,mary.torres186@example.com,555-398-5754,123,13,,N,N,2024-01-31,2026-09-18 19:12:03
A00000357,C0000186,CHK,A,2021-11-18,,2812.36,2581.73,0,0.0009,B037,O0099,2024-01-24,Mary,Torres,8fdc8c19d6328e92005ddfa404afb12a,1970-02-19,PREM,2,NE,mary.torres186@example.com,555-398-5754,26,7,,N,N,2024-01-31,2026-09-18 19:12:03
A00000358,C0000187,CC,A,2017-07-14,,15770.04,9229.96,25000,0.2036,B041,O0075,2024-01-18,Michael,Sanchez,b7afc0ce53231054dbe254b62f59b819,1969-05-28,RET,3,NE,michael.sanchez187@example.com,555-535-1625,78,13,63.08016,N,N,2024-01-31,2026-09-18 19:12:03
A00000359,C0000187,CC,A,2013-07-16,,2833.48,4666.52,7500,0.2401,B012,O0026,2023-10-04,Michael,Sanchez,b7afc0ce53231054dbe254b62f59b819,1969-05-28,RET,3,NE,michael.sanchez187@example.com,555-535-1625,126,119,37.779733333,N,N,2024-01-31,2026-09-18 19:12:03
A00000360,C0000187,CC,A,2012-01-07,,6191.29,18808.71,25000,0.2482,B043,O0105,2023-11-24,Michael,Sanchez,b7afc0ce53231054dbe254b62f59b819,1969-05-28,RET,3,NE,michael.sanchez187@example.com,555-535-1625,144,68,24.76516,N,N,2024-01-31,2026-09-18 19:12:03
A00000361,C0000187,PERS,A,2019-10-01,,35261.24,35259.06,0,0.1285,B047,O0069,2024-01-26,Michael,Sanchez,b7afc0ce53231054dbe254b62f59b819,1969-05-28,RET,3,NE,michael.sanchez187@example.com,555-535-1625,51,5,,N,N,2024-01-31,2026-09-18 19:12:03
A00000362,C0000188,MTG,A,2020-08-12,,126499.81,126440.49,0,0.0647,B008,O0067,2024-01-30,Betty,Davis,695792b3b8589907df9e13759315bea4,1962-02-13,SMB,2,NE,betty.davis188@example.com,555-518-2393,41,1,,N,N,2024-01-31,2026-09-18 19:12:03
A00000363,C0000188,SAV,D,2008-06-13,,14340.22,14162.42,0,0.0357,B038,O0110,2023-11-25,Betty,Davis,695792b3b8589907df9e13759315bea4,1962-02-13,SMB,2,NE,betty.davis188@example.com,555-518-2393,187,67,,N,N,2024-01-31,2026-09-18 19:12:03
A00000365,C0000190,SAV,A,2012-03-31,,1181.99,1040.37,0,0.0313,B032,O0090,2024-01-27,Jennifer,Clark,0069f592d9694e5d56d11630a764e3b7,1998-07-22,SMB,,SW,jennifer.clark190@example.com,555-723-3821,142,4,,N,N,2024-01-31,2026-09-18 19:12:03
A00000366,C0000190,CHK,A,2010-11-20,,2758.33,2641,0,0.0009,B042,O0075,2024-01-29,Jennifer,Clark,0069f592d9694e5d56d11630a764e3b7,1998-07-22,SMB,,SW,jennifer.clark190@example.com,555-723-3821,158,2,,N,N,2024-01-31,2026-09-18 19:12:03
A00000367,C0000191,SAV,A,2008-11-21,,6881.22,6731.89,0,0.0352,B042,O0095,2024-01-23,Donald,Rivera,72dfebb9a7e66bbe00a51f607a96dabd,1967-08-31,SMB,1,SE,donald.rivera191@example.com,555-964-5846,182,8,,N,N,2024-01-31,2026-09-18 19:12:03
A00000368,C0000191,CC,A,2007-02-27,,9971.89,28.11,10000,0.2138,B043,O0108,2024-01-24,Donald,Rivera,72dfebb9a7e66bbe00a51f607a96dabd,1967-08-31,SMB,1,SE,donald.rivera191@example.com,555-964-5846,203,7,99.7189,N,N,2024-01-31,2026-09-18 19:12:03
A00000369,C0000192,CC,A,2023-10-01,,988.27,4011.73,5000,0.2115,B014,O0031,2024-01-22,John,Hernandez,8a346aeae28e9cd77d5c51382992c4cd,1996-10-07,SMB,2,W,john.hernandez192@example.com,555-782-9815,3,9,19.7654,N,N,2024-01-31,2026-09-18 19:12:03
A00000370,C0000192,MMA,A,2017-03-03,,152495.62,152412.18,0,0.042,B019,O0120,2024-01-23,John,Hernandez,8a346aeae28e9cd77d5c51382992c4cd,1996-10-07,SMB,2,W,john.hernandez192@example.com,555-782-9815,82,8,,N,N,2024-01-31,2026-09-18 19:12:03
A00000371,C0000192,CHK,A,2016-06-13,,15024.86,15012.82,0,0.0011,B048,O0098,2023-02-11,John,Hernandez,8a346aeae28e9cd77d5c51382992c4cd,1996-10-07,SMB,2,W,john.hernandez192@example.com,555-782-9815,91,354,,N,N,2024-01-31,2026-09-18 19:12:03
A00000372,C0000192,SAV,A,2016-09-20,,3060.87,2893.53,0,0.0287,B030,O0114,2024-01-17,John,Hernandez,8a346aeae28e9cd77d5c51382992c4cd,1996-10-07,SMB,2,W,john.hernandez192@example.com,555-782-9815,88,14,,N,N,2024-01-31,2026-09-18 19:12:03
A00000373,C0000193,CD,A,2013-09-20,,69683.06,69433.62,0,0.0487,B048,O0032,2023-12-23,Joshua,Lopez,aca627edcd1c9fdcf074f72659193ab4,1960-10-03,SMB,2,SW,joshua.lopez193@example.com,555-921-6157,124,39,,N,N,2024-01-31,2026-09-18 19:12:03
A00000374,C0000193,CHK,A,2021-07-25,,16513.25,16292.41,0,0.001,B041,O0092,2024-01-21,Joshua,Lopez,aca627edcd1c9fdcf074f72659193ab4,1960-10-03,SMB,2,SW,joshua.lopez193@example.com,555-921-6157,30,10,,N,N,2024-01-31,2026-09-18 19:12:03
A00000375,C0000193,MTG,A,2010-04-16,,693543.89,693484.09,0,0.0594,B036,O0104,2024-01-19,Joshua,Lopez,aca627edcd1c9fdcf074f72659193ab4,1960-10-03,SMB,2,SW,joshua.lopez193@example.com,555-921-6157,165,12,,N,Y,2024-01-31,2026-09-18 19:12:03
A00000376,C0000194,CC,A,2023-10-02,,1408.73,1591.27,3000,0.2238,B028,O0062,2024-01-30,Ashley,Smith,e1b1d4b69abf45cd932a893a84183219,2002-01-11,RET,1,SW,ashley.smith194@example.com,555-321-0954,3,1,46.957666667,N,N,2024-01-31,2026-09-18 19:12:03
A00000377,C0000195,CHK,F,2019-06-15,,3368.7,3146.59,0,0.001,B046,O0008,2023-10-18,Patricia,Nelson,50e392383fbe95434ee7cc6be0287194,1956-04-07,RET,3,SW,patricia.nelson195@example.com,555-863-3410,55,105,,N,N,2024-01-31,2026-09-18 19:12:03
A00000378,C0000195,MTG,A,2011-09-13,,460583.36,460453.14,0,0.0713,B002,O0043,2024-01-22,Patricia,Nelson,50e392383fbe95434ee7cc6be0287194,1956-04-07,RET,3,SW,patricia.nelson195@example.com,555-863-3410,148,9,,N,Y,2024-01-31,2026-09-18 19:12:03
A00000379,C0000195,CHK,A,2010-10-22,,3161.45,2958.32,0,0.001,B006,O0011,2024-01-21,Patricia,Nelson,50e392383fbe95434ee7cc6be0287194,1956-04-07,RET,3,SW,patricia.nelson195@example.com,555-863-3410,159,10,,N,N,2024-01-31,2026-09-18 19:12:03
A00000380,C0000196,CHK,A,2016-01-25,,6220.21,6135.88,0,0.0009,B009,O0045,2024-01-30,Kevin,Walker,b5466a95fe6578ec26836b81c6e4a475,1986-03-01,PB,3,NW,kevin.walker196@example.com,555-486-8921,96,1,,N,N,2024-01-31,2026-09-18 19:12:03
A00000381,C0000196,CC,A,2014-03-14,,494.64,1005.36,1500,0.2377,B039,O0022,2024-01-19,Kevin,Walker,b5466a95fe6578ec26836b81c6e4a475,1986-03-01,PB,3,NW,kevin.walker196@example.com,555-486-8921,118,12,32.976,N,N,2024-01-31,2026-09-18 19:12:03
A00000382,C0000197,SAV,A,2023-02-03,,2241.86,2136.09,0,0.0345,B029,O0018,2023-02-16,Andrew,King,b702070231c33a47541cc15ec3d1e0c4,1978-06-24,RET,4,SW,andrew.king197@example.com,555-798-3330,11,349,,N,N,2024-01-31,2026-09-18 19:12:03
